Pos,Clinical_significance_ENIGMA,mupit_structure,proteinPrior,Clinical_Significance_ClinVar
43047627,-,-,N/A,-
43047627,-,-,N/A,-
43047628,-,-,N/A,-
43047628,-,-,N/A,-
43047628,-,-,N/A,-
43047629,-,-,N/A,-
43047629,-,-,N/A,Uncertain_significance
43047629,-,-,N/A,-
43047630,-,-,N/A,-
43047630,-,-,N/A,-
43047630,-,-,N/A,-
43047631,-,-,N/A,-
43047631,-,-,N/A,-
43047631,-,-,N/A,Likely_benign
43047632,-,-,N/A,-
43047632,-,-,N/A,-
43047632,-,-,N/A,-
43047633,-,-,N/A,-
43047633,-,-,N/A,-
43047633,-,-,N/A,-
43047634,-,-,N/A,Uncertain_significance
43047634,-,-,N/A,-
43047634,-,-,N/A,-
43047635,-,-,N/A,not_provided
43047635,-,-,N/A,-
43047635,-,-,N/A,"Benign,Uncertain_significance,Likely_benign"
43047636,-,-,N/A,-
43047636,-,-,N/A,-
43047636,-,-,N/A,-
43047637,-,-,N/A,-
43047637,-,-,N/A,-
43047637,-,-,N/A,-
43047638,-,-,N/A,Uncertain_significance
43047638,-,-,N/A,not_provided
43047638,-,-,N/A,-
43047639,-,-,N/A,-
43047639,-,-,N/A,Uncertain_significance
43047639,-,-,N/A,-
43047640,-,-,N/A,-
43047640,-,-,N/A,-
43047640,-,-,N/A,-
43047641,-,-,N/A,Pathogenic
43047641,-,-,N/A,"Pathogenic,Likely_pathogenic"
43047641,-,-,N/A,-
43047641,-,-,-,Pathogenic
43047642,-,-,N/A,-
43047642,-,-,N/A,-
43047642,-,-,N/A,Pathogenic
43047643,-,1t15,0.03,-
43047643,Pathogenic,-,-,Pathogenic
43047643,-,1t15,0.03,-
43047643,-,1t15,0.03,"Pathogenic,not_provided"
43047644,-,1t15,0.03,-
43047644,Likely benign,-,0.02,"Likely_benign,Uncertain_significance"
43047644,-,1t15,0.03,-
43047645,-,1t15,0.03,-
43047645,-,1t15,0.03,-
43047645,-,1t15,0.03,-
43047645,Pathogenic,-,-,"Pathogenic,Uncertain_significance"
43047646,-,1t15,0.03,-
43047646,-,1t15,0.03,-
43047646,Pathogenic,-,-,Pathogenic
43047646,-,1t15,0.03,-
43047647,-,-,0.02,-
43047647,-,1t15,0.03,-
43047647,-,1t15,0.03,-
43047648,-,1t15,0.03,-
43047648,-,1t15,0.03,-
43047648,-,1t15,0.03,-
43047649,-,1t15,0.03,-
43047649,-,1t15,0.03,-
43047649,-,1t15,0.03,-
43047650,-,-,0.02,-
43047650,-,-,0.02,-
43047650,-,-,0.02,-
43047651,-,1t15,0.03,-
43047651,-,1t15,0.03,-
43047651,-,1t15,0.03,-
43047652,-,1t15,0.03,-
43047652,-,1t15,0.03,-
43047652,-,1t15,0.03,Uncertain_significance
43047653,-,1t15,0.03,-
43047653,-,-,0.02,-
43047653,-,1t15,0.03,-
43047654,-,1t15,0.03,-
43047654,-,1t15,0.03,"Benign,Likely_benign,Uncertain_significance"
43047654,-,1t15,0.03,-
43047655,-,1t15,0.03,-
43047655,-,1t15,0.03,-
43047655,-,1t15,0.03,-
43047656,-,-,0.02,Uncertain_significance
43047656,-,1t15,0.03,-
43047656,-,1t15,0.03,-
43047657,-,1t15,0.03,-
43047657,-,1t15,0.03,"Pathogenic,Likely_pathogenic,Uncertain_significance"
43047657,-,1t15,0.03,-
43047658,-,1t15,0.03,-
43047658,-,1t15,0.03,-
43047658,-,1t15,0.03,-
43047658,Pathogenic,-,-,Pathogenic
43047659,-,1t15,0.03,-
43047659,-,1t15,0.03,-
43047659,-,-,0.02,Likely_benign
43047660,-,1t15,0.03,-
43047660,-,1t15,0.03,-
43047660,-,1t15,0.03,-
43047661,Pathogenic,-,0.99,Pathogenic
43047661,-,1t15,0.03,-
43047661,-,1t15,0.03,-
43047662,-,-,0.02,-
43047662,Likely benign,-,0.02,Likely_benign
43047662,-,-,0.02,-
43047663,-,1t15,0.03,-
43047663,-,1t15,0.03,-
43047663,-,1t15,0.03,-
43047664,-,1t15,0.03,-
43047664,-,1t15,0.03,-
43047664,-,1t15,0.03,-
43047665,-,1t15,0.03,-
43047665,-,1t15,0.03,-
43047665,Pathogenic,-,0.99,Pathogenic
43047666,-,1t15,0.03,-
43047666,-,1t15,0.03,Uncertain_significance
43047666,Pathogenic,-,0.99,Pathogenic
43047667,-,1t15,0.03,-
43047667,-,1t15,0.03,-
43047667,-,1t15,0.03,-
43047668,-,-,0.02,-
43047668,-,-,0.02,-
43047668,-,-,0.02,-
43047669,-,1t15,0.03,-
43047669,-,1t15,0.03,-
43047669,-,1t15,0.03,-
43047669,Pathogenic,-,-,Pathogenic
43047670,-,1t15,0.03,-
43047670,-,1t15,0.03,-
43047670,-,1t15,0.03,-
43047671,-,1t15,0.03,-
43047671,Likely benign,-,0.02,Likely_benign
43047671,-,1t15,0.03,-
43047672,-,1t15,0.29,Uncertain_significance
43047672,-,1t15,0.03,-
43047672,-,1t15,0.03,-
43047673,-,1t15,0.29,Uncertain_significance
43047673,-,1t15,0.03,-
43047673,-,1t15,0.03,-
43047674,-,-,0.02,-
43047674,-,-,0.02,-
43047674,-,-,0.02,-
43047675,-,1t15,0.29,-
43047675,-,1t15,0.29,-
43047675,-,1t15,0.03,-
43047676,-,1t15,0.03,-
43047676,-,1t15,0.03,"Pathogenic,Likely_pathogenic,Uncertain_significance"
43047676,-,1t15,0.03,-
43047677,-,1t15,0.03,-
43047677,-,1t15,0.03,Uncertain_significance
43047677,-,-,0.02,-
43047678,-,1t15,0.66,-
43047678,-,1t15,0.03,Uncertain_significance
43047678,-,1t15,0.29,-
43047679,Pathogenic,-,0.99,Pathogenic
43047679,-,1t15,0.03,-
43047679,-,-,-,Pathogenic
43047679,Pathogenic,-,-,Pathogenic
43047679,-,1t15,0.29,-
43047679,-,-,-,Uncertain_significance
43047680,-,-,0.02,-
43047680,-,-,0.02,-
43047680,Likely benign,-,0.02,Likely_benign
43047681,-,1t15,0.81,Uncertain_significance
43047681,-,1t15,0.81,Uncertain_significance
43047681,-,1t15,0.81,-
43047682,-,1t15,0.29,-
43047682,Pathogenic,-,-,"Pathogenic,Likely_pathogenic"
43047682,-,1t15,0.29,-
43047682,-,1t15,0.29,-
43047683,-,-,0.02,-
43047683,-,-,0.02,-
43047683,-,-,0.02,-
43047684,-,1t15,0.29,Uncertain_significance
43047684,-,1t15,0.66,-
43047685,-,1t15,0.03,"Likely_pathogenic,Uncertain_significance"
43047685,-,1t15,0.03,Uncertain_significance
43047686,-,-,0.02,Likely_benign
43047687,-,1t15,0.66,Uncertain_significance
43047687,-,1t15,0.29,Uncertain_significance
43047687,-,1t15,0.66,Uncertain_significance
43047688,-,1t15,0.03,Uncertain_significance
43047688,-,1t15,0.03,-
43047689,-,1t15,0.03,-
43047689,-,-,0.02,-
43047689,-,-,0.02,-
43047690,Pathogenic,-,-,Pathogenic
43047690,-,1t15,0.29,-
43047690,-,1t15,0.29,-
43047690,-,1t15,0.66,-
43047690,Pathogenic,-,-,Pathogenic
43047691,-,1t15,0.03,-
43047691,-,1t15,0.03,Likely_benign
43047691,-,1t15,0.03,-
43047692,-,-,0.02,-
43047692,-,-,0.02,-
43047692,-,-,0.02,Likely_benign
43047692,Pathogenic,-,-,Pathogenic
43047693,-,1t15,0.03,-
43047693,-,1t15,0.03,-
43047693,-,1t15,0.03,-
43047694,-,1t15,0.03,-
43047694,-,1t15,0.03,"Likely_benign,Uncertain_significance"
43047694,-,1t15,0.03,-
43047695,-,-,0.02,Likely_benign
43047695,-,1t15,0.03,-
43047695,-,1t15,0.03,-
43047695,Pathogenic,-,-,Pathogenic
43047696,-,1t15,0.03,-
43047696,-,1t15,0.03,-
43047696,-,1t15,0.03,not_provided
43047697,-,1t15,0.03,Uncertain_significance
43047697,-,1t15,0.03,-
43047697,-,1t15,0.03,-
43047698,Likely benign,-,0.02,"Benign,Likely_benign"
43047698,-,-,0.02,-
43047698,-,-,0.02,-
43047699,-,1t15,0.03,-
43047699,-,1t15,0.03,-
43047699,Benign,1t15,0.03,"Benign,Likely_benign,Uncertain_significance,not_provided"
43047700,-,1t15,0.03,-
43047700,-,1t15,0.03,-
43047700,-,1t15,0.03,-
43047701,-,-,0.02,-
43047701,-,-,0.02,-
43047701,-,-,0.02,-
43047702,-,1t15,0.29,-
43047702,-,1t15,0.03,Uncertain_significance
43047702,-,1t15,0.03,-
43047703,-,1t15,0.29,-
43047703,-,1t15,0.03,-
43047703,-,1t15,0.03,Uncertain_significance
43047704,-,-,N/A,-
43047704,-,-,N/A,Pathogenic
43047704,-,-,N/A,Pathogenic
43047705,-,-,N/A,-
43047705,-,-,N/A,Pathogenic
43047705,-,-,N/A,-
43047705,-,-,-,Likely_benign
43047706,-,-,N/A,-
43047706,-,-,N/A,-
43047706,-,-,N/A,-
43047707,-,-,N/A,-
43047707,-,-,N/A,"Likely_benign,Uncertain_significance"
43047707,-,-,N/A,-
43047708,-,-,N/A,-
43047708,-,-,N/A,-
43047708,-,-,N/A,-
43047709,-,-,N/A,-
43047709,-,-,N/A,-
43047709,-,-,N/A,-
43047709,-,-,-,-
43047710,-,-,N/A,-
43047710,-,-,N/A,-
43047710,-,-,N/A,-
43047711,-,-,N/A,-
43047711,-,-,N/A,-
43047711,-,-,N/A,-
43047712,-,-,N/A,-
43047712,-,-,N/A,Likely_benign
43047712,-,-,N/A,Uncertain_significance
43047713,-,-,N/A,-
43047713,-,-,N/A,-
43047713,-,-,N/A,Uncertain_significance
43047714,-,-,N/A,-
43047714,-,-,N/A,-
43047714,-,-,N/A,-
43047715,-,-,N/A,-
43047715,-,-,N/A,-
43047715,-,-,N/A,-
43047716,-,-,N/A,-
43047716,-,-,N/A,-
43047716,-,-,N/A,-
43047717,-,-,N/A,-
43047717,-,-,N/A,-
43047717,-,-,N/A,-
43047719,-,-,N/A,Likely_benign
43047723,-,-,N/A,-
43047724,-,-,N/A,Uncertain_significance
43047724,-,-,N/A,Likely_benign
43047725,-,-,N/A,-
43047727,-,-,N/A,-
43047728,-,-,N/A,Uncertain_significance
43047735,-,-,N/A,-
43047737,-,-,N/A,-
43047754,-,-,N/A,-
43047776,-,-,N/A,Likely_benign
43047783,-,-,N/A,-
43047896,Benign,-,N/A,Benign
43047957,-,-,N/A,-
43048026,-,-,N/A,-
43048090,-,-,N/A,-
43048092,Benign,-,N/A,Benign
43048159,-,-,N/A,-
43048170,-,-,N/A,-
43048171,-,-,N/A,-
43048213,-,-,N/A,-
43048217,-,-,N/A,-
43048225,-,-,N/A,-
43048242,-,-,N/A,-
43048245,-,-,N/A,-
43048246,-,-,N/A,-
43048263,-,-,N/A,-
43048269,-,-,N/A,-
43048312,-,-,N/A,-
43048322,-,-,N/A,-
43048353,-,-,N/A,-
43048359,-,-,N/A,-
43048391,-,-,N/A,-
43048440,-,-,N/A,-
43048494,-,-,N/A,-
43048495,-,-,N/A,-
43048503,-,-,N/A,-
43048506,Benign,-,-,Benign
43048519,Benign,-,-,Benign
43048520,Benign,-,N/A,Benign
43048522,-,-,N/A,-
43048584,-,-,-,-
43048588,-,-,-,-
43048696,-,-,N/A,-
43048719,-,-,-,-
43048720,-,-,-,Pathogenic
43048825,Benign,-,N/A,Benign
43048864,-,-,N/A,-
43048885,-,-,N/A,-
43048930,-,-,N/A,-
43048940,-,-,N/A,-
43048988,-,-,N/A,-
43049030,-,-,N/A,-
43049043,-,-,N/A,-
43049044,-,-,N/A,-
43049053,Benign,-,N/A,"Benign,Uncertain_significance"
43049056,-,-,N/A,-
43049066,-,-,N/A,-
43049067,-,-,N/A,-
43049068,-,-,N/A,-
43049072,-,-,N/A,-
43049075,-,-,N/A,Likely_benign
43049075,-,-,N/A,-
43049088,Benign,-,N/A,"Benign,Uncertain_significance,Likely_benign"
43049093,-,-,-,-
43049100,-,-,N/A,-
43049103,-,-,N/A,-
43049103,-,-,N/A,-
43049103,-,-,N/A,-
43049104,-,-,N/A,Likely_benign
43049104,-,-,N/A,-
43049104,-,-,N/A,-
43049105,-,-,N/A,-
43049105,-,-,N/A,-
43049105,-,-,N/A,-
43049106,-,-,N/A,-
43049106,-,-,N/A,Likely_benign
43049107,-,-,N/A,Likely_benign
43049107,-,-,N/A,-
43049107,-,-,N/A,-
43049108,-,-,N/A,-
43049108,-,-,N/A,-
43049108,-,-,N/A,-
43049109,-,-,N/A,-
43049109,-,-,N/A,-
43049109,-,-,N/A,Likely_benign
43049110,-,-,N/A,Likely_benign
43049110,-,-,N/A,-
43049110,-,-,N/A,-
43049111,-,-,N/A,-
43049111,-,-,N/A,-
43049112,-,-,N/A,-
43049112,-,-,N/A,"Likely_benign,Uncertain_significance"
43049112,-,-,N/A,-
43049113,-,-,N/A,-
43049113,Benign,-,N/A,"Benign,Likely_benign"
43049113,-,-,N/A,-
43049113,-,-,-,"Pathogenic,Uncertain_significance"
43049114,-,-,N/A,-
43049114,-,-,N/A,Likely_benign
43049114,-,-,N/A,-
43049115,-,-,N/A,-
43049115,-,-,N/A,-
43049115,-,-,N/A,Uncertain_significance
43049116,-,-,N/A,"Pathogenic,Likely_pathogenic,Uncertain_significance"
43049116,-,-,N/A,"Pathogenic,Likely_pathogenic"
43049116,-,-,N/A,"Pathogenic,Uncertain_significance"
43049117,-,-,N/A,-
43049117,-,-,N/A,"Pathogenic,Likely_pathogenic"
43049117,-,-,N/A,-
43049117,-,-,-,"Pathogenic,not_provided"
43049118,-,-,N/A,Pathogenic
43049118,-,-,N/A,-
43049118,-,-,N/A,-
43049118,-,-,-,Pathogenic
43049119,-,-,N/A,-
43049119,-,-,N/A,-
43049119,-,-,N/A,-
43049120,-,-,N/A,-
43049120,-,-,N/A,-
43049120,-,-,N/A,Pathogenic
43049121,-,-,0.02,-
43049121,-,-,0.02,-
43049121,Likely benign,-,0.02,"Likely_benign,Uncertain_significance"
43049122,-,1t15,0.03,-
43049122,-,1t15,0.03,-
43049122,-,1t15,0.03,-
43049123,-,1t15,0.03,-
43049123,-,1t15,0.03,-
43049123,-,1t15,0.03,Uncertain_significance
43049124,-,-,0.02,-
43049124,-,-,0.02,-
43049124,-,-,0.02,-
43049125,-,1t15,0.03,-
43049125,-,1t15,0.03,-
43049125,-,1t15,0.03,"Uncertain_significance,Likely_benign"
43049126,-,1t15,0.29,-
43049126,-,1t15,0.03,-
43049126,-,1t15,0.03,Uncertain_significance
43049127,-,-,0.02,-
43049127,-,-,0.02,-
43049127,-,-,0.02,-
43049128,-,1t15,0.03,-
43049128,-,1t15,0.03,-
43049128,-,1t15,0.03,-
43049128,Pathogenic,-,-,Pathogenic
43049129,-,1t15,0.03,-
43049129,-,1t15,0.03,-
43049129,-,1t15,0.03,-
43049129,Pathogenic,-,-,Pathogenic
43049130,Likely benign,-,0.02,Likely_benign
43049130,-,-,0.02,-
43049130,-,-,0.02,-
43049131,-,1t15,0.03,Uncertain_significance
43049131,-,1t15,0.03,-
43049131,-,1t15,0.03,-
43049132,-,1t15,0.03,-
43049132,-,1t15,0.03,-
43049132,-,1t15,0.03,-
43049133,Likely benign,-,0.02,Likely_benign
43049133,-,1t15,0.03,-
43049133,-,1t15,0.03,-
43049134,-,1t15,0.66,-
43049134,-,1t15,0.66,-
43049134,-,1t15,0.03,-
43049135,-,1t15,0.03,-
43049135,-,1t15,0.03,-
43049135,-,1t15,0.03,-
43049135,Pathogenic,-,-,Pathogenic
43049136,-,-,0.02,-
43049136,-,-,0.02,-
43049136,-,-,0.02,-
43049137,-,1t15,0.03,"Likely_benign,Uncertain_significance"
43049137,Pathogenic,-,0.99,Pathogenic
43049137,Pathogenic,-,-,Pathogenic
43049137,-,-,0.99,Pathogenic
43049138,-,1t15,0.03,-
43049138,-,1t15,0.03,-
43049138,-,1t15,0.03,-
43049139,-,-,0.02,-
43049139,Likely benign,-,0.02,Likely_benign
43049139,-,-,0.02,-
43049139,-,-,-,Pathogenic
43049140,-,1t15,0.03,Uncertain_significance
43049140,-,-,0.99,-
43049140,Pathogenic,-,-,Pathogenic
43049140,Pathogenic,-,0.99,Pathogenic
43049140,Pathogenic,-,-,Pathogenic
43049141,-,1t15,0.03,-
43049141,-,1t15,0.03,-
43049141,-,1t15,0.03,-
43049141,Pathogenic,-,-,"Pathogenic,not_provided"
43049142,-,-,0.02,-
43049142,-,-,0.02,-
43049142,-,-,0.02,-
43049143,-,1t15,0.03,-
43049143,-,1t15,0.03,-
43049143,-,1t15,0.03,-
43049144,-,1t15,0.03,Uncertain_significance
43049144,-,1t15,0.03,-
43049144,-,1t15,0.03,-
43049145,-,1t15,0.03,not_provided
43049145,-,1t15,-,"Likely_benign,Uncertain_significance"
43049145,-,-,0.02,-
43049146,-,1t15,0.03,-
43049146,-,1t15,0.03,-
43049146,-,1t15,0.03,-
43049147,Pathogenic,-,0.99,Pathogenic
43049147,-,1t15,0.03,-
43049147,-,1t15,0.03,-
43049148,-,1t15,0.03,-
43049148,-,1t15,0.03,-
43049148,-,-,0.02,-
43049149,-,1t15,0.29,-
43049149,-,1t15,0.03,-
43049149,-,1t15,0.03,Uncertain_significance
43049150,Pathogenic,-,0.99,"Pathogenic,not_provided"
43049150,-,1t15,0.03,-
43049150,-,1t15,0.03,-
43049151,-,-,0.02,-
43049151,-,-,0.02,-
43049151,-,-,0.02,Likely_benign
43049152,-,1t15,0.81,-
43049152,-,1t15,0.81,-
43049152,-,1t15,0.81,-
43049153,-,1t15,0.29,-
43049153,-,1t15,0.29,Uncertain_significance
43049153,-,1t15,0.29,Uncertain_significance
43049154,-,-,0.02,-
43049154,-,-,0.02,-
43049154,-,-,0.02,-
43049155,-,1t15,0.03,-
43049155,-,1t15,0.03,Uncertain_significance
43049155,-,1t15,0.03,-
43049156,-,1t15,0.03,Uncertain_significance
43049156,-,1t15,0.03,-
43049156,-,1t15,0.03,Uncertain_significance
43049157,-,-,0.02,-
43049157,-,-,0.02,-
43049157,-,-,0.02,-
43049158,-,1t15,0.29,-
43049158,-,1t15,0.29,-
43049158,-,1t15,0.29,-
43049158,Pathogenic,-,-,Pathogenic
43049159,-,1t15,0.03,-
43049159,-,1t15,0.03,-
43049159,-,1t15,0.03,-
43049160,-,-,0.02,-
43049160,-,-,0.02,-
43049160,-,-,0.02,-
43049160,Pathogenic,-,-,Pathogenic
43049161,-,1t15,0.81,-
43049161,-,1t15,0.66,-
43049161,-,1t15,0.81,-
43049161,-,-,-,Pathogenic
43049162,-,1t15,0.81,"Uncertain_significance,Likely_benign"
43049162,-,1t15,0.29,-
43049162,-,1t15,0.66,Uncertain_significance
43049163,-,-,0.02,-
43049163,-,-,0.02,-
43049163,-,-,0.02,-
43049164,Pathogenic,1t15,0.81,Pathogenic
43049164,-,1t15,0.66,Uncertain_significance
43049164,-,1t15,0.81,"Pathogenic,Uncertain_significance"
43049164,Pathogenic,-,-,Pathogenic
43049164,-,-,-,Pathogenic
43049165,-,1t15,0.81,"Likely_pathogenic,not_provided"
43049165,-,1t15,0.81,-
43049165,-,1t15,0.66,-
43049166,-,1t15,0.81,-
43049166,-,-,0.02,-
43049166,-,-,0.99,-
43049166,Pathogenic,-,-,Pathogenic
43049167,-,1t15,0.81,-
43049167,-,1t15,0.81,-
43049167,-,1t15,0.81,-
43049168,-,1t15,0.81,-
43049168,-,1t15,0.81,-
43049168,Pathogenic,1t15,0.81,"Pathogenic,Uncertain_significance"
43049169,-,-,0.02,-
43049169,-,-,0.02,Likely_benign
43049169,-,-,0.02,-
43049170,-,1t15,0.03,-
43049170,-,1t15,0.03,Uncertain_significance
43049170,-,1t15,0.03,-
43049171,-,-,0.02,Likely_benign
43049171,-,1t15,0.03,-
43049171,-,1t15,0.03,-
43049172,-,1t15,0.03,not_provided
43049172,Pathogenic,-,-,Pathogenic
43049172,-,1t15,0.03,-
43049172,-,-,0.02,-
43049173,-,1t15,0.29,-
43049173,-,1t15,0.03,-
43049173,-,1t15,0.03,Uncertain_significance
43049174,Pathogenic,-,0.99,Pathogenic
43049174,-,1t15,0.03,-
43049174,Pathogenic,-,-,Pathogenic
43049174,-,1t15,0.03,-
43049175,-,-,0.02,Likely_benign
43049175,Likely benign,-,0.02,Likely_benign
43049175,-,-,0.02,-
43049176,-,1t15,0.03,-
43049176,-,1t15,0.03,-
43049176,-,1t15,0.03,-
43049177,-,1t15,0.03,-
43049177,-,1t15,0.03,-
43049177,-,1t15,0.03,Uncertain_significance
43049178,-,1t15,0.03,-
43049178,-,1t15,0.03,-
43049178,-,1t15,0.03,Uncertain_significance
43049178,Pathogenic,-,-,Pathogenic
43049179,-,1t15,0.66,-
43049179,-,1t15,0.66,"Benign,Uncertain_significance,Likely_benign"
43049179,-,1t15,0.66,-
43049180,-,1t15,0.03,-
43049180,-,1t15,0.03,Uncertain_significance
43049180,-,1t15,0.03,Uncertain_significance
43049181,-,1t15,0.29,-
43049181,-,1t15,0.29,-
43049181,Pathogenic,-,0.99,Pathogenic
43049182,-,1t15,0.03,-
43049182,-,1t15,0.03,-
43049182,Pathogenic,-,0.99,Pathogenic
43049183,-,1t15,0.03,-
43049183,-,1t15,0.03,-
43049183,-,1t15,0.03,-
43049184,-,1t15,0.03,-
43049184,-,-,0.02,-
43049184,-,1t15,0.03,Uncertain_significance
43049184,Pathogenic,-,-,Pathogenic
43049185,-,1t15,0.03,-
43049185,-,1t15,0.03,-
43049185,Pathogenic,-,-,Pathogenic
43049186,Pathogenic,-,0.99,Pathogenic
43049186,-,1t15,0.03,-
43049186,-,1t15,0.03,-
43049187,Likely benign,-,0.02,Likely_benign
43049188,-,1t15,0.66,Uncertain_significance
43049188,-,1t15,0.66,"Pathogenic,Likely_pathogenic,Uncertain_significance"
43049188,-,1t15,0.66,Uncertain_significance
43049188,Pathogenic,-,-,Pathogenic
43049189,-,1t15,0.03,-
43049190,-,1t15,0.03,-
43049190,Likely benign,-,0.02,Likely_benign
43049190,-,1t15,0.03,-
43049191,-,1t15,0.29,-
43049191,-,1t15,0.03,-
43049191,-,1t15,0.03,-
43049191,Pathogenic,-,-,Pathogenic
43049192,Pathogenic,-,0.99,Pathogenic
43049192,-,1t15,0.03,-
43049192,-,1t15,0.03,-
43049193,-,1t15,0.03,-
43049193,-,-,0.02,Likely_benign
43049193,-,1t15,0.03,-
43049194,-,1t15,0.03,-
43049194,-,1t15,0.03,"Benign,Likely_benign,Uncertain_significance"
43049194,-,1t15,0.03,-
43049195,-,-,N/A,Pathogenic
43049195,-,-,N/A,Pathogenic
43049195,-,-,N/A,Pathogenic
43049195,-,-,-,Uncertain_significance
43049196,-,-,N/A,Likely_pathogenic
43049196,-,-,N/A,Likely_pathogenic
43049196,-,-,N/A,Pathogenic
43049197,-,-,N/A,Pathogenic
43049197,-,-,N/A,-
43049197,-,-,N/A,-
43049198,-,-,N/A,-
43049198,-,-,N/A,-
43049198,-,-,N/A,-
43049199,-,-,N/A,-
43049199,-,-,N/A,-
43049199,-,-,N/A,-
43049200,-,-,N/A,"Uncertain_significance,not_provided"
43049200,-,-,N/A,-
43049200,-,-,N/A,-
43049201,-,-,N/A,-
43049201,-,-,N/A,Uncertain_significance
43049201,-,-,N/A,-
43049202,-,-,N/A,"Likely_benign,Uncertain_significance"
43049202,-,-,N/A,-
43049202,-,-,N/A,-
43049203,-,-,N/A,-
43049203,-,-,N/A,-
43049203,-,-,N/A,-
43049204,-,-,N/A,-
43049204,-,-,N/A,-
43049204,-,-,N/A,-
43049205,-,-,N/A,-
43049205,-,-,N/A,-
43049205,-,-,N/A,Likely_benign
43049206,-,-,N/A,-
43049206,-,-,N/A,-
43049206,-,-,N/A,-
43049207,-,-,N/A,-
43049207,-,-,N/A,-
43049207,-,-,N/A,-
43049211,-,-,N/A,-
43049212,-,-,N/A,Uncertain_significance
43049215,-,-,-,Pathogenic
43049219,-,-,N/A,-
43049229,-,-,N/A,Likely_benign
43049233,-,-,N/A,-
43049234,-,-,N/A,Likely_benign
43049238,-,-,N/A,-
43049238,-,-,N/A,-
43049243,-,-,N/A,Likely_benign
43049244,-,-,-,-
43049252,-,-,N/A,-
43049259,-,-,N/A,Likely_benign
43049264,-,-,-,Likely_benign
43049270,-,-,N/A,Likely_benign
43049271,-,-,N/A,Likely_benign
43049284,-,-,N/A,-
43049299,-,-,N/A,Likely_benign
43049311,-,-,-,Likely_benign
43049324,-,-,N/A,Likely_benign
43049328,-,-,N/A,Benign
43049347,Benign,-,N/A,Benign
43049373,-,-,N/A,Likely_benign
43049377,-,-,N/A,Likely_benign
43049386,-,-,N/A,Likely_benign
43049388,-,-,N/A,Likely_benign
43049388,-,-,N/A,Likely_benign
43049391,-,-,N/A,Likely_benign
43049395,-,-,N/A,Likely_benign
43049410,-,-,N/A,Likely_benign
43049415,Benign,-,N/A,"Benign,Likely_benign"
43049417,-,-,N/A,Likely_benign
43049425,-,-,N/A,Likely_benign
43049427,-,-,N/A,Likely_benign
43049431,-,-,N/A,Likely_benign
43049434,-,-,N/A,Likely_benign
43049438,-,-,-,Likely_benign
43049443,-,-,N/A,Likely_benign
43049448,Benign,-,N/A,Benign
43049452,-,-,N/A,Likely_benign
43049455,-,-,N/A,Likely_benign
43049459,-,-,N/A,Likely_benign
43049462,-,-,-,Likely_benign
43049462,-,-,-,Likely_benign
43049465,-,-,N/A,Likely_benign
43049466,-,-,N/A,Likely_benign
43049472,-,-,N/A,Likely_benign
43049477,-,-,N/A,Likely_benign
43049480,-,-,N/A,Likely_benign
43049498,Benign,-,N/A,"Benign,Likely_benign"
43049504,-,-,-,Likely_benign
43049518,-,-,-,Likely_benign
43049535,-,-,-,Likely_benign
43049545,-,-,-,Likely_benign
43049549,-,-,-,Likely_benign
43049578,-,-,-,Likely_benign
43049580,-,-,N/A,Likely_benign
43049591,-,-,N/A,Likely_benign
43049594,-,-,N/A,Likely_benign
43049595,-,-,N/A,Likely_benign
43049609,-,-,N/A,Likely_benign
43049617,-,-,N/A,Likely_benign
43049620,-,-,N/A,Likely_benign
43049621,-,-,N/A,Likely_benign
43049634,-,-,N/A,Likely_benign
43049635,-,-,-,Likely_benign
43049636,-,-,N/A,Likely_benign
43049636,-,-,-,Likely_benign
43049639,-,-,-,Likely_benign
43049641,-,-,N/A,Likely_benign
43049662,-,-,N/A,Likely_benign
43049663,-,-,N/A,Likely_benign
43049683,-,-,-,Likely_benign
43049685,Benign,-,N/A,Benign
43049687,-,-,N/A,Likely_benign
43049692,-,-,N/A,Likely_benign
43049705,-,-,N/A,Likely_benign
43049708,-,-,N/A,Likely_benign
43049715,-,-,N/A,Likely_benign
43049715,-,-,N/A,Likely_benign
43049729,-,-,N/A,-
43049736,-,-,N/A,Likely_benign
43049774,-,-,N/A,-
43049820,-,-,N/A,-
43049877,-,-,N/A,-
43049973,-,-,N/A,-
43049980,-,-,N/A,Likely_benign
43050026,-,-,N/A,Likely_benign
43050152,-,-,N/A,-
43050180,-,-,N/A,-
